name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Tauros,2014-12,Illuminate,100.000,,,,
Exeggutor,2014-12,Illuminate,100.000,,,,
Chansey,2014-12,Illuminate,100.000,,,,
Snorlax,2014-12,Illuminate,100.000,,,,
Jynx,2014-12,Illuminate,100.000,,,,
Alakazam,2014-12,Illuminate,100.000,,,,
Starmie,2014-12,Illuminate,100.000,,,,
Rhydon,2014-12,Illuminate,100.000,,,,
Lapras,2014-12,Illuminate,100.000,,,,
Slowbro,2014-12,Illuminate,100.000,,,,
Zapdos,2014-12,Illuminate,100.000,,,,
Hypno,2014-12,Illuminate,100.000,,,,
Machamp,2014-12,Illuminate,100.000,,,,
Golem,2014-12,Illuminate,100.000,,,,
Gengar,2014-12,Illuminate,100.000,,,,
Persian,2014-12,Illuminate,100.000,,,,
Cloyster,2014-12,Illuminate,100.000,,,,
Dragonite,2014-12,Illuminate,100.000,,,,
Venusaur,2014-12,Illuminate,100.000,,,,
Mr. Mime,2014-12,Illuminate,100.000,,,,
Victreebel,2014-12,Illuminate,100.000,,,,
Weedle,2014-12,Illuminate,100.000,,,,
Charizard,2014-12,Illuminate,100.000,,,,
Pikachu,2014-12,Illuminate,100.000,,,,
Gyarados,2014-12,Illuminate,100.000,,,,
Jolteon,2014-12,Illuminate,100.000,,,,
Kangaskhan,2014-12,Illuminate,100.000,,,,
Dewgong,2014-12,Illuminate,100.000,,,,
Tauros,2015-01,Illuminate,100.000,,,,
Exeggutor,2015-01,Illuminate,100.000,,,,
Chansey,2015-01,Illuminate,100.000,,,,
Alakazam,2015-01,Illuminate,100.000,,,,
Starmie,2015-01,Illuminate,100.000,,,,
Snorlax,2015-01,Illuminate,100.000,,,,
Golem,2015-01,Illuminate,100.000,,,,
Jynx,2015-01,Illuminate,100.000,,,,
Rhydon,2015-01,Illuminate,100.000,,,,
Slowbro,2015-01,Illuminate,100.000,,,,
Gengar,2015-01,Illuminate,100.000,,,,
Zapdos,2015-01,Illuminate,100.000,,,,
Lapras,2015-01,Illuminate,100.000,,,,
Dragonite,2015-01,Illuminate,100.000,,,,
Jolteon,2015-01,Illuminate,100.000,,,,
Persian,2015-01,Illuminate,100.000,,,,
Hypno,2015-01,Illuminate,100.000,,,,
Machamp,2015-01,Illuminate,100.000,,,,
Cloyster,2015-01,Illuminate,100.000,,,,
Victreebel,2015-01,Illuminate,100.000,,,,
Charizard,2015-01,Illuminate,100.000,,,,
